Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,27,10,2020,19,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,208,All,38.95000000000002,59,76,92,109,126,144,164.60000000000014,185,208,233,263,296.3499999999999,330,382,445.2000000000003,523,664.0999999999999,931.1999999999989
LSHTM,27,10,2020,20,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,169,All,36,51,62,75,88,103,117,132,150,169,190,216,247,280,323.25,382,470.1500000000001,593,825.2499999999986
LSHTM,27,10,2020,21,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,196,All,38,55,71,86,103,118.70000000000005,137,156,174,196,223,251,281,321,374.25,435,528.3000000000002,687,986.1499999999992
LSHTM,27,10,2020,22,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,194,All,37,53,69,84,100,117,134,151,170,194,223,256,294,339.2999999999997,393,464,558.1500000000001,712.0999999999999,1011.1499999999992
LSHTM,27,10,2020,23,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,180,All,31,48,64,78,91,105,122,141,160,180,214,244,278,318,372,438,541,709,1006.0499999999997
LSHTM,27,10,2020,24,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,253,All,43,64,86,106,125,149,170,195,223,253,291,333,382.3499999999999,437.2999999999997,512.25,616,742.3000000000002,985.2999999999997,1454.0999999999995
LSHTM,27,10,2020,25,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,223,All,38,57.900000000000034,73,92,112,130,150,172,196,223,252,286,330,389,450.25,546.4000000000005,685,862.0999999999999,1255.1499999999992
LSHTM,27,10,2020,26,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,309,All,44.95000000000002,71,96,120,143.75,172,203,240,271,309,349,397.4000000000001,448.3499999999999,511.2999999999997,601.5,720.8000000000011,916.4500000000003,1198,1805.0499999999997
LSHTM,27,10,2020,27,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,251.5,All,38,58,79,100,122,142,167,190,218,251.5,281,328.4000000000001,385,448.2999999999997,524.25,631.2000000000003,788,1006.1999999999998,1483.0499999999997
LSHTM,27,10,2020,28,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,294.5,All,47,70,94,118,144,169,195,227,259,294.5,336,381,443,519.2999999999997,611,733.2000000000003,914.9000000000005,1221.1999999999998,1885.8499999999954
LSHTM,27,10,2020,29,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,301,All,43,67,87.85000000000002,108,131,158,189,222,260,301,345,391,452,536.2999999999997,629,749.2000000000003,951.1500000000001,1260.3999999999996,1897.899999999995
LSHTM,27,10,2020,30,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,264,All,36,56,79,101,122,147,169,199,231,264,309,363,434,515,614.25,742,934.3500000000008,1261,1962.2999999999984
LSHTM,27,10,2020,1,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,380,All,46,74,104,133,164.75,196,235,275,321,380,443.4500000000003,516,604,703.2999999999997,857.25,1056,1311.4500000000003,1756.2999999999997,2725.349999999998
LSHTM,27,10,2020,2,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,326.5,All,40,62.900000000000034,89,116.80000000000007,146,175,208,240,279.54999999999995,326.5,380,444,514,614.2999999999997,748,936.4000000000005,1176.3000000000002,1582.1,2572.2999999999984
LSHTM,27,10,2020,3,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,446,All,55,87,119,157,189,227,271.64999999999986,319,381,446,511,603,704,827.2999999999997,1000.25,1224,1588,2131.4999999999995,3391.299999999993
LSHTM,27,10,2020,4,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,375,All,45,74,100,133,164.75,200,236,276.60000000000014,324,375,433,509.4000000000001,598,718,879.25,1075.800000000001,1404,1959,3167.9999999999945
LSHTM,27,10,2020,5,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,437,All,49,81,114,150,186.75,219,262,314,367,437,507,596,711,838.2999999999997,1021.25,1263.800000000001,1632.15,2241,3654.0499999999997
LSHTM,27,10,2020,6,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,440.5,All,46,77,112.85000000000002,145,181,221,268,316,373.54999999999995,440.5,519,616.4000000000001,740.3499999999999,880.2999999999997,1064.25,1310.4000000000005,1679.3000000000002,2358.6999999999985,3648.4999999999973
LSHTM,27,10,2020,7,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,409,All,42,68,93,126,162,203,247.64999999999986,296,345,409,477.4500000000003,561.8000000000002,683.3499999999999,817.5999999999995,1013.25,1303.2000000000003,1715.6000000000004,2394.899999999999,4023.0499999999997
LSHTM,27,10,2020,8,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,558,All,53,95,135,177,221,277.70000000000005,338,399,475,558,661.4500000000003,781,929.3499999999999,1130,1393,1758.2000000000003,2278.9000000000005,3276.8999999999983,5464.399999999998
LSHTM,27,10,2020,9,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,478.5,All,44,78,115,152.80000000000007,195.75,242,294,347,406,478.5,576,695,828,1016.5999999999995,1230.5,1543.6000000000008,2000.2000000000007,2910.4999999999995,5041.499999999998
LSHTM,27,10,2020,10,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,656,All,63,106,156,209,254.75,315,388.2999999999997,475,556.55,656,778.4500000000003,914.4000000000001,1089.35,1319.5999999999995,1610.5,2106.4000000000005,2740.0500000000006,4138.2999999999975,7060.849999999995
LSHTM,27,10,2020,11,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,573,All,50,89,123,164,210,258,327.64999999999986,404,481,573,668.4500000000003,807.2000000000003,970,1170.5999999999995,1442.25,1809.6000000000008,2417,3511.4999999999986,5823.199999999999
LSHTM,27,10,2020,12,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,642,All,60,98,143.85000000000002,188,240.75,303.70000000000005,371,447,530,642,779.4500000000003,935.8000000000002,1143.35,1373,1729,2230.600000000001,2943.3,4185.4,7305.5499999999975
LSHTM,27,10,2020,13,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,654.5,All,57,96,138,185.80000000000007,238,304,371,456,551.55,654.5,791.9000000000005,946,1147,1431.2999999999997,1824,2308.800000000001,3077.3,4412.5999999999985,7835.149999999989
LSHTM,27,10,2020,14,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,609.5,All,50,86,123.85000000000002,171,215,269,346.64999999999986,423,511,609.5,731,894,1081.35,1356.8999999999992,1699,2166.2000000000003,2990,4429.2,7707.449999999992
LSHTM,27,10,2020,15,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,834.5,All,62,113,162,232,305.75,383,468.64999999999986,574.2000000000003,695,834.5,990,1171,1441.6999999999998,1811.199999999999,2338.5,2939.600000000001,4056.3,5982.4,10828.299999999992
LSHTM,27,10,2020,16,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,740,All,52,95.90000000000003,140,193,258,333,425,519.6000000000001,625.55,740,870.4500000000003,1062,1286,1629.2999999999997,2085.75,2760.2000000000003,3747.3,5318.599999999997,9421.949999999995
LSHTM,27,10,2020,17,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,961,All,74,129,194,261,336.75,420.70000000000005,544,656.6000000000001,799.0999999999999,961,1190.4500000000003,1410.8000000000002,1742.35,2189.2999999999997,2730,3625.600000000001,4863.45,7352.699999999999,13619.699999999995
LSHTM,27,10,2020,18,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,808.5,All,56,108.90000000000003,159,216,281,354,448,557.6000000000001,684,808.5,1002,1224.4,1536.6999999999998,1924.8999999999992,2469.5,3226.2000000000003,4306.800000000001,6465.899999999999,12043.149999999994
LSHTM,27,10,2020,19,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,956,All,63.95000000000002,119,179,246.60000000000014,311,409,534,654.6000000000001,797,956,1190.4500000000003,1451.4,1788,2184,2837,3768.2000000000003,5164.75,7774.2,14078.599999999995
LSHTM,27,10,2020,20,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,993,All,61,113,168,241.80000000000007,317,410,532.6499999999999,650,804.55,993,1198,1478.4,1813.35,2271.899999999999,2922,3796.4000000000033,5257.500000000001,7758.699999999999,14718.549999999987
LSHTM,27,10,2020,21,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,913,All,53,103,157,217,291.75,368.70000000000005,468.64999999999986,603.6000000000001,752.55,913,1108.4500000000003,1374.2000000000003,1696.35,2154.2999999999997,2754.25,3684.4000000000005,5111.35,7839.4,14550.79999999999
LSHTM,27,10,2020,27,10,2020,London,hospital_inc,EpiSoon,Cases,2.0,112,All,55,65,72,78,85,90,96,101,107,112,118,124,130,137,147,157,169,188,215.04999999999973
LSHTM,27,10,2020,28,10,2020,London,hospital_inc,EpiSoon,Cases,2.0,120,All,58,70,78,84,90,96,101.64999999999986,107,114,120,127,133,141,149,158,169,183,201,233.04999999999973
LSHTM,27,10,2020,29,10,2020,London,hospital_inc,EpiSoon,Cases,2.0,131,All,62,74,83,91,98,105,112,118,124,131,138,145,152,161,173,185,198,219,251
LSHTM,27,10,2020,30,10,2020,London,hospital_inc,EpiSoon,Cases,2.0,132,All,61,73,83,91,98,104,111,118,126,132,140,148,156,166,178,192,208,230,263
LSHTM,27,10,2020,31,10,2020,London,hospital_inc,EpiSoon,Cases,2.0,134,All,63,75.90000000000003,84,92,99,106,114,120,126,134,141,149,158,166,179,191,208,231,271
LSHTM,27,10,2020,1,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,142,All,64,76,87,96,103,110,118,125,134,142,151,159,169,180,193,208.20000000000027,225.1500000000001,253,301
LSHTM,27,10,2020,2,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,167,All,73,88,100,111,120,129,139,148,158,167,178,189.4000000000001,202,214,228,245,271,302,358
LSHTM,27,10,2020,3,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,165,All,70,86,97,107.80000000000007,118,126,135,145,155,165,175,186,198,210,228,248,271,301,357.0499999999997
LSHTM,27,10,2020,4,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,174.5,All,75.95000000000002,91,104,114.80000000000007,124.75,135,145,154,164,174.5,186,198,211,228,243,264,289,328,393
LSHTM,27,10,2020,5,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,193,All,80,99,112,125,136,146,157,168,179,193,206,221,235,251,269,295,327,368,451
LSHTM,27,10,2020,6,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,195,All,77,96,111,123,134.75,146,157,171,183,195,208,225,239.3499999999999,258,276,300,331,380,465
LSHTM,27,10,2020,7,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,195,All,78,98,111,124,137,148,159,170,181,195,209,225,240,259,280,310,342,387,477.1499999999992
LSHTM,27,10,2020,8,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,206,All,82,102,117,131,144,157,167,179.60000000000014,193,206,220,237,256,276,298,329,361,411,514.0499999999997
LSHTM,27,10,2020,9,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,241,All,88.95000000000002,114.90000000000003,134,150.80000000000007,165,179,193,210,224,241,263,283,307,332,360,400,454,525,640.0999999999995
LSHTM,27,10,2020,10,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,241,All,83,106,125,142,159,175,191,207.60000000000014,223,241,261.4500000000003,280,305,332,364,398.2000000000003,447,518.0999999999999,657.0499999999997
LSHTM,27,10,2020,11,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,252,All,88,112.90000000000003,132,150,166,183,198,215,232,252,273,298,322,354,388,430,486,566,704.0499999999997
LSHTM,27,10,2020,12,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,278,All,96,124,146,166,184,201,219,236.60000000000014,254,278,302,326,356,387.2999999999997,424,473,544.1500000000001,625.0999999999999,801.0499999999997
LSHTM,27,10,2020,13,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,286,All,95,123,144,165,182,201,221,241,263,286,308,334,362,395,438.25,487,546,636.0999999999999,833.0999999999995
LSHTM,27,10,2020,14,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,279.5,All,96,124,144,163,182,202,218,237,258,279.5,306,334,363,399,439,489.2000000000003,561,669.0999999999999,844.0499999999997
LSHTM,27,10,2020,15,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,299.5,All,94,125,146,169,190,210,231,252,274,299.5,328.4500000000003,359.4000000000001,395,429,476.25,532,600,724.0999999999999,954.1499999999992
LSHTM,27,10,2020,16,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,355,All,107,140,168,193,219.75,245,269,296,322,355,388,424,463.3499999999999,507.2999999999997,571,641,747.1500000000001,903.0999999999999,1172.0499999999997
LSHTM,27,10,2020,17,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,348,All,100,131.90000000000003,159,184,208,238,266,293,319,348,377.4500000000003,414,459,518.2999999999997,578.25,665.2000000000003,766.3000000000002,900.0999999999999,1222.0999999999995
LSHTM,27,10,2020,18,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,368,All,102,138,167,196,225,250,277,307,336,368,405.4500000000003,447,487,547,609,702,820.1500000000001,978,1316
LSHTM,27,10,2020,19,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,406.5,All,111,151,182,214,245,276,305,337,373,406.5,446,495,546,613,691,789.2000000000003,915,1096.1,1445.0499999999997
LSHTM,27,10,2020,20,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,411,All,109,154,184.85000000000002,216,243,273,302,338,374,411,455,499,557,617,690.25,786,936.1500000000001,1169.1,1559.1499999999992
LSHTM,27,10,2020,21,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,406,All,109.95000000000002,152,182,215,242,273,305,339,372,406,449,501.4000000000001,565,630.2999999999997,719.5,828.2000000000003,959.1500000000001,1176.1,1587.2499999999986
LSHTM,27,10,2020,22,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,441,All,112,152,187,218,251,283,319,355,396.54999999999995,441,492,549,610,690,779,890,1032.3000000000002,1259.1,1737
LSHTM,27,10,2020,23,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,528,All,129,179,223,255,294,335,376.64999999999986,418.60000000000014,473,528,583,645,730,823,935,1073,1257.15,1548.8999999999992,2151.149999999999
LSHTM,27,10,2020,24,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,512.5,All,121,169.90000000000003,209,249.80000000000007,286,321.70000000000005,361,410,460.54999999999995,512.5,566,630,711,806.2999999999997,930.25,1082.2000000000003,1280.3000000000002,1597.1,2162
LSHTM,27,10,2020,25,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,528,All,123,173.90000000000003,215,261,300,341,385,428,474,528,597.4500000000003,665,749,859,969,1141.4000000000005,1364.15,1691,2383.0499999999997
LSHTM,27,10,2020,26,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,591,All,132,190,233,280,327.75,374,426.64999999999986,473,535,591,660.4500000000003,733.4000000000001,825.3499999999999,937,1077,1250.2000000000003,1465.15,1929,2761.149999999999
LSHTM,27,10,2020,27,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,601,All,130,186,233,274,318.75,366,416,472.60000000000014,528,601,671.4500000000003,754.4000000000001,853.3499999999999,984,1124,1311.6000000000008,1587.15,2033.1,2855.0999999999995
LSHTM,27,10,2020,28,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,610.5,All,127,182,234.85000000000002,284,331,377.70000000000005,424,477,545.55,610.5,676,762,851.3499999999999,976,1142.25,1325,1601,2054.3999999999996,2878.2999999999984
LSHTM,27,10,2020,29,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,640,All,135,195,243.85000000000002,294,343,396,451,505,569.55,640,710.4500000000003,804,917.3499999999999,1049.5999999999995,1226,1430,1742.3000000000002,2259.1,3232.399999999998
LSHTM,27,10,2020,30,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,756.5,All,151.90000000000003,216.90000000000003,273,338,401.75,460,530.6499999999999,596.6000000000001,668,756.5,856.9000000000005,964.4000000000001,1099.35,1277.2999999999997,1484,1782.2000000000003,2175.15,2795.1,4073.149999999999
LSHTM,27,10,2020,1,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,732,All,140,199,258,314,375.75,432.70000000000005,503,568,645,732,837.4500000000003,956,1092,1260.2999999999997,1478.25,1783,2194.15,2826.6999999999994,4094.549999999997
LSHTM,27,10,2020,2,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,790,All,145.95000000000002,214,275,346,408,474,544,612,690,790,896.9000000000005,1016.4000000000001,1182.35,1361,1608,1917.2000000000003,2325.3,2997,4549.849999999996
LSHTM,27,10,2020,3,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,877,All,154,232,301,366,426,509,592.2999999999997,675.6000000000001,770.55,877,990,1135,1295.3999999999996,1496.2999999999997,1750.5,2095.2000000000003,2599,3432.099999999998,5160.949999999995
LSHTM,27,10,2020,4,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,887,All,150,222,297,371,437,513,599,682,779,887,1017,1159,1327.35,1550,1799,2143.2000000000003,2701.15,3558.5999999999995,5353
LSHTM,27,10,2020,5,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,895,All,152,224,296.85,363,429,509.70000000000005,592.6499999999999,677.6000000000001,790.55,895,1010.4500000000003,1169,1342.35,1539.5999999999995,1803.25,2169,2730.15,3569.7999999999993,5259.199999999999
LSHTM,27,10,2020,6,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,946,All,155,231.90000000000003,303,372.80000000000007,450,526.7,615.6499999999999,712,830.55,946,1087,1243.4,1451.35,1670,1974.25,2393.2000000000003,2953,3993.2,6105.15
LSHTM,27,10,2020,7,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1111,All,172,270,351,434,532.75,626,725,842,976,1111,1253.800000000001,1458.4,1685,1984,2382,2926.2000000000003,3659.4500000000003,4859.1,7469.249999999999
LSHTM,27,10,2020,8,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1084.5,All,162.95000000000002,254,331,419.80000000000007,502.75,606,720,824.2000000000003,953,1084.5,1247.4500000000003,1446.4,1707.35,1995.2999999999997,2366.75,3004.600000000001,3767.9000000000005,4939.1,7423.099999999983
LSHTM,27,10,2020,9,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1129.5,All,164,257,339,425,525.75,628.7,751.6499999999999,860.6000000000001,990,1129.5,1319,1552.8000000000002,1782.6999999999998,2121.5999999999995,2552.75,3123.2000000000003,4022.15,5398.4,8492.449999999983
LSHTM,27,10,2020,10,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1252.5,All,178,275.80000000000007,375,475.60000000000014,580.75,696,819.6499999999999,939,1075.6499999999999,1252.5,1451.4500000000003,1698.2000000000003,2007.0999999999995,2400.899999999999,2865.25,3518.2000000000003,4567.3,6033.499999999998,9730.449999999972
LSHTM,27,10,2020,11,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1291,All,167,271,374.85,465,573,693,814,967,1121.55,1291,1480.4500000000003,1724.8000000000006,2022,2387.899999999999,2932.25,3626.8000000000025,4628.15,6259.999999999998,10252.249999999993
LSHTM,27,10,2020,12,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1284.5,All,172,272,364.85,466,584.75,687.4000000000001,825,957.6000000000001,1106.1,1284.5,1491.4500000000003,1758,2049.3999999999996,2438.2999999999997,2929.25,3600,4791.950000000001,6359.899999999998,10109.249999999993
LSHTM,27,10,2020,13,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1384,All,167.95000000000002,278,381.70000000000005,486.80000000000007,608,727.1000000000001,861.6499999999999,1006.6000000000001,1196,1384,1601.3500000000008,1886.4,2252,2691.2999999999997,3271.25,4006.600000000001,5112.800000000001,6644.999999999999,10994.2
LSHTM,27,10,2020,14,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1639,All,191.95000000000002,317.90000000000003,432.85,554.8000000000001,684.75,835,999.9499999999996,1175.6000000000001,1396.55,1639,1908.3500000000008,2278,2627.7,3185.5999999999995,3837.25,4843.800000000001,6394,8783.999999999996,14311.299999999988
LSHTM,27,10,2020,15,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1591.5,All,185.95000000000002,300,405,519.8000000000001,661.75,804.7,979,1142,1357.1,1591.5,1857.3500000000008,2186.2000000000003,2601.35,3105.4999999999986,3810.25,4774.200000000001,6309.450000000001,8657.199999999999,14486.599999999986
LSHTM,27,10,2020,16,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1681,All,198,305.90000000000003,431.85,565,705.5,842.7,1032,1183.6000000000001,1425.55,1681,1997.4500000000003,2363.6000000000004,2826.3999999999996,3420.7999999999984,4138,5234.6,6810.000000000002,9429.299999999996,15490.349999999999
LSHTM,27,10,2020,17,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1873.5,All,213.90000000000003,336,470,603,759.5,946.7,1108,1335,1570,1873.5,2198.4500000000003,2616.2000000000003,3156.0499999999997,3792,4668.5,5813.2,7626.350000000001,10753.899999999998,18536.449999999986
LSHTM,27,10,2020,18,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1853.5,All,197,340.90000000000003,469,599.8000000000001,763,932,1148.6499999999999,1344.2000000000003,1590,1853.5,2204,2614.4,3145.7,3807.199999999996,4674.5,5822.600000000004,7794.6500000000015,10844.8,18019.49999999997
LSHTM,27,10,2020,19,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1920,All,193.95000000000002,327.80000000000007,477,607,769,950.1000000000001,1151,1366.6000000000001,1616.6499999999999,1920,2257,2656,3202.7499999999995,3815.5999999999995,4752.5,6037.600000000004,8055.6,11355,19078.899999999987
LSHTM,27,10,2020,20,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,1999.5,All,204.95000000000002,352.90000000000003,478.85,627.8000000000001,805.75,1000,1203,1447.6000000000001,1697,1999.5,2375.4500000000003,2872.4,3416.3999999999996,4110.299999999999,5131,6619.600000000002,8754.350000000002,12403.499999999996,22045.849999999955
LSHTM,27,10,2020,21,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,2370,All,225.95000000000002,380.90000000000003,536,709,903,1136,1385.2999999999997,1666.2000000000003,1972.1,2370,2789.7000000000016,3263.4,3991,5006.399999999998,6464.25,8293.600000000004,10722.300000000001,15455.599999999997,25376.79999999999
