Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,3,11,2020,23,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,158,All,50,64,79,90,101,111,121,133,144,158,172,187,205,224,246,273,315.1500000000001,367,482.0499999999997
LSHTM,3,11,2020,24,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,224.5,All,70,92,111,126,141,156,172,188,204,224.5,246,266,289.3499999999999,316,349,386,437,513,654
LSHTM,3,11,2020,25,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,182,All,54,74,89,103,117,130,142,154,168,182,198,214,236,260,290,323,368,436.0999999999999,562.0499999999997
LSHTM,3,11,2020,26,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,258,All,75.95000000000002,104,125,144,162,182,201,218,237,258,279,303,328,363,405,450,514.1500000000001,614,806.1499999999992
LSHTM,3,11,2020,27,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,216,All,65,88,104,122,137,153,170,185,199.54999999999995,216,236,263,289,317.2999999999997,351.25,394,451.1500000000001,540,700
LSHTM,3,11,2020,28,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,238,All,69,93,114,132,148,164,183,202,218,238,257.4500000000003,279,305.3499999999999,338,370.25,418.2000000000003,477,562.0999999999999,728.0499999999997
LSHTM,3,11,2020,29,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,251.5,All,69,96,118,136,155,174,194,215,232,251.5,274,301,331,362,400,446.2000000000003,521,636.0999999999999,849.0499999999997
LSHTM,3,11,2020,30,11,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,227,All,60,87,106,124,140,157,172,189,209.54999999999995,227,248.45000000000027,270,296,326,361.25,409,473.1500000000001,581.0999999999999,772.0499999999997
LSHTM,3,11,2020,1,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,319,All,87,121,150,173,197,221,242,266,291,319,346,380,420,465.2999999999997,521,583,680,815,1102.0499999999997
LSHTM,3,11,2020,2,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,258,All,72.95000000000002,98,118,138,156.75,176,195,215,237,258,285,315,343,382,432,487,562,675.1999999999998,916.0999999999995
LSHTM,3,11,2020,3,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,364,All,92.95000000000002,134,161.85000000000002,189.80000000000007,221,248.70000000000005,276,302,334.54999999999995,364,403,447,492,538.2999999999997,598,669,776.1500000000001,936.1999999999998,1287.549999999997
LSHTM,3,11,2020,4,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,321,All,88.95000000000002,120,147,173,196.75,220,243,270.60000000000014,295.54999999999995,321,355,389,435,482,536,616,712,855.1999999999998,1161.0999999999995
LSHTM,3,11,2020,5,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,343.5,All,90,125,156.85000000000002,179.80000000000007,202,229,255,286.60000000000014,312,343.5,375.4500000000003,413,460,510.2999999999997,579,656.2000000000003,759.1500000000001,942,1282.4499999999975
LSHTM,3,11,2020,6,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,366,All,87,126,157,186,212.75,239,270,298,328.54999999999995,366,400.4500000000003,442,488.3499999999999,538,601.25,689.2000000000003,797,988.1999999999998,1387.0999999999995
LSHTM,3,11,2020,7,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,331,All,80,112.90000000000003,139,166,190,216,243,268.60000000000014,301,331,366,408,449,496.2999999999997,555.5,644,752.1500000000001,910.0999999999999,1319
LSHTM,3,11,2020,8,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,458,All,106,156,197.85000000000002,235,270,305,341,378,417,458,506,561.4000000000001,624,703,794,895,1049.15,1309,1835.0999999999995
LSHTM,3,11,2020,9,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,375,All,91,129.90000000000003,162,194,219.75,248,275,305,337.54999999999995,375,419,460,511,569,647.25,735,861.3000000000002,1072.1,1508.0999999999995
LSHTM,3,11,2020,10,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,529.5,All,119.95000000000002,170,216,261,301,339.70000000000005,381,426,474.54999999999995,529.5,588,656.4000000000001,739.3499999999999,837.2999999999997,939,1064.2000000000003,1255.3000000000002,1559,2159.2999999999984
LSHTM,3,11,2020,11,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,465.5,All,101,149.90000000000003,190,225,259,296.70000000000005,330.64999999999986,370,416,465.5,518,574.4000000000001,639,719,808.25,933,1097,1359.5999999999995,1890.0999999999995
LSHTM,3,11,2020,12,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,486,All,107,157,198,233,269.75,310,350,391,439.54999999999995,486,538,600,678,757.5999999999995,861.25,1003,1180.3000000000002,1498,2083.0999999999995
LSHTM,3,11,2020,13,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,529,All,116,169,218,256,298,336.70000000000005,382,428,476,529,587,658.4000000000001,739,824,934.25,1078,1280.15,1614.5999999999995,2257.2999999999984
LSHTM,3,11,2020,14,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,472,All,99,141.90000000000003,188.85000000000002,229,264,300,337.64999999999986,378,424,472,525,586,650,735.5999999999995,836.25,979,1148.4500000000003,1464.1999999999998,2137.0999999999995
LSHTM,3,11,2020,15,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,659,All,137.95000000000002,207,257.85,310,363,416,467,519,580.55,659,730,813,926,1056,1206,1419.2000000000003,1670.15,2100.6999999999994,3152.349999999998
LSHTM,3,11,2020,16,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,528.5,All,112.95000000000002,168,213.85000000000002,256,297.75,337,381,424.60000000000014,469,528.5,587,662,759,855,986,1135.2000000000003,1353.15,1753.1999999999998,2472.2999999999984
LSHTM,3,11,2020,17,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,754,All,144,226,292,349,405,466,529.6499999999999,596,671,754,837.4500000000003,943.8000000000002,1055,1200,1370.25,1619.2000000000003,2003.3000000000002,2579.3999999999996,3789.199999999999
LSHTM,3,11,2020,18,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,650,All,130,191.90000000000003,250,303,358,410,463,516,576.55,650,739,842,941,1070.2999999999997,1247.25,1456.2000000000003,1792.15,2298.7999999999993,3490.4499999999975
LSHTM,3,11,2020,19,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,696.5,All,127.95000000000002,202.90000000000003,262,314,375,419,481.64999999999986,550,622,696.5,777,882,987.3499999999999,1153,1334,1558.2000000000003,1899,2440.4999999999995,3647
LSHTM,3,11,2020,20,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,732,All,140.95000000000002,205,273,338,399,457,514.6499999999999,587.6000000000001,659,732,834,943.4000000000001,1060,1196.2999999999997,1396,1638,2015,2598.1,3984.6499999999965
LSHTM,3,11,2020,21,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,664,All,121,184,240.85000000000002,298,351,398,453,513.6000000000001,586.55,664,748,856.4000000000001,977.3499999999999,1132.2999999999997,1309.25,1556,1892.6000000000004,2414.3999999999996,3568.4999999999973
LSHTM,3,11,2020,22,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,947.5,All,159,253,337,417.80000000000007,501,572.7,652.6499999999999,740,846.55,947.5,1080.4500000000003,1210.4,1397.35,1614,1848.75,2187.4000000000005,2600.2000000000007,3348.199999999999,5283.499999999996
LSHTM,3,11,2020,23,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,773,All,135.95000000000002,209,271,335,400,464.70000000000005,526.6499999999999,604,683,773,876.4500000000003,985.4000000000001,1109,1274.2999999999997,1476,1754,2106.6000000000004,2800.3999999999996,4490.649999999996
LSHTM,3,11,2020,24,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,1087.5,All,182,288.90000000000003,389,480,570.5,662.7,761.6499999999999,860.6000000000001,962.55,1087.5,1212,1386,1559.35,1799.2999999999997,2139.25,2579,3173.3,4164.5999999999995,6619.199999999999
LSHTM,3,11,2020,25,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,955,All,157.95000000000002,248,328,399.80000000000007,485.75,572,648,746,845,955,1079.4500000000003,1241,1411.35,1618.5999999999995,1899.5,2264.4000000000005,2786.3,3654.5999999999995,5891.649999999996
LSHTM,3,11,2020,26,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,999,All,160.95000000000002,264,358,440.80000000000007,509,597.7,688,784,883.55,999,1133,1280,1470.6999999999998,1695,2003.25,2418.2000000000003,3024.4500000000003,3946.999999999999,6107.79999999999
LSHTM,3,11,2020,27,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,1069.5,All,166.95000000000002,283.90000000000003,368.85,454.80000000000007,540.75,632,732,833,942.55,1069.5,1216,1383,1583.6999999999998,1832.199999999999,2150,2575,3150.3,4271.199999999999,6727.499999999987
LSHTM,3,11,2020,28,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,969.5,All,140,242,330,407.80000000000007,486.75,565.7,658.6499999999999,749.6000000000001,851,969.5,1103.4500000000003,1270,1451.6999999999998,1698.5999999999995,2005,2408,3050.3,4002.1,6188.049999999999
LSHTM,3,11,2020,29,12,2020,East of England,hospital_inc,EpiSoon,Cases,2.0,1337.5,All,203.85000000000005,339.90000000000003,464.85,584,704,807,924,1045,1193,1337.5,1496.4500000000003,1714,2000,2321.5999999999995,2711,3338.4000000000005,4224,5742.1,9038.399999999992
LSHTM,3,11,2020,3,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,131,All,68,80,88,95,102,108,114,120,125,131,138,145,153,161,171,180,193,210,240
LSHTM,3,11,2020,4,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,127,All,64,77,85,92,98,104,110,116,121,127,132,139,146,154,163,174,189,204,230.04999999999973
LSHTM,3,11,2020,5,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,138,All,68,81,91,99,105,113,119,125,131,138,144,151,159,167,177,187,203,222,256
LSHTM,3,11,2020,6,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,140,All,71,83,92,101,108,115,121,128,133,140,148,155,163,172,183,197,212,231,265.0499999999997
LSHTM,3,11,2020,7,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,139,All,67,80,90,99,106,112,119,125,132,139,147,154,163,172,183,195,211,233,271
LSHTM,3,11,2020,8,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,142,All,69,81,91,98,107,114,121,129,136,142,149,158,166,175,187,200,215,236.0999999999999,268
LSHTM,3,11,2020,9,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,157,All,73,87,98,107,115,123,131,140,148,157,166,175,183.35000000000014,197,207,221,240,267,309
LSHTM,3,11,2020,10,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,168,All,76,92,103,113,123,132,142,151,159,168,177,188,198,210,225,242,261,289,332
LSHTM,3,11,2020,11,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,160,All,70,86,98,107,117,126,136,144,152,160,169.45000000000005,180,191,203,219,237,258,289,343
LSHTM,3,11,2020,12,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,172,All,75,91,103.84999999999997,114,123,134,143,153,162,172,181,192,205,218,234,250,272,306,360.0499999999997
LSHTM,3,11,2020,13,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,178,All,76.95000000000002,92,106,117,127,136,147,157,167,178,187,200,213,228,242,263,286,316.0999999999999,364.0499999999997
LSHTM,3,11,2020,14,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,177,All,74,92,106,116,126.75,136,146,156,166,177,187,197,210,225,243,264,286,321,373
LSHTM,3,11,2020,15,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,181,All,72,90,103,116,128,140,150,160,171,181,191,203,216.35000000000014,232.29999999999973,249,269,294.1500000000001,328,385
LSHTM,3,11,2020,16,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,198,All,76,93,109,123,135,148,160,173,185,198,211,226,241.35000000000014,260,281,303,327,373,443.09999999999945
LSHTM,3,11,2020,17,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,209,All,80,100.90000000000003,116,131,145,156,169,182,196,209,223,238,255,273.2999999999997,295,322,356,403,488.09999999999945
LSHTM,3,11,2020,18,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,205,All,75.95000000000002,95,112,127,139,155,166,179.60000000000014,193,205,219,237,253,271,292,318,350,396.0999999999999,478
LSHTM,3,11,2020,19,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,215,All,75.95000000000002,99,116,130,144,158,173,186,200.54999999999995,215,231,248,265,285,311.25,340,383,430,522
LSHTM,3,11,2020,20,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,225,All,78,100,119,136,152,166,180,194,209,225,241,260.39999999999986,281,308,334,365,402,456,547.0999999999995
LSHTM,3,11,2020,21,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,222,All,74,97,116,132,151,165,178.64999999999986,193,207,222,238,256,274.35000000000014,297,325,358,399,460,576.0499999999997
LSHTM,3,11,2020,22,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,226,All,73,98,116,135,150.75,165,179,195,209,226,243,259,281,304,329,364,410,469,576.0999999999995
LSHTM,3,11,2020,23,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,252,All,75,103,123,142,159,178,196,214,233,252,274,294,318.35000000000014,343,369,407,458,524.0999999999999,654.0999999999995
LSHTM,3,11,2020,24,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,265.5,All,81,110,132.84999999999997,152,169,186,205,223,244,265.5,291.45000000000005,315,344,370,406,450,500.1500000000001,580,697
LSHTM,3,11,2020,25,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,258,All,74.95000000000002,104,125,143,163,181,200,218,238,258,283,305,326.35000000000014,352,387.25,434,485,562.0999999999999,703
LSHTM,3,11,2020,26,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,276.5,All,78,105,132,149,168,188,210,230,255,276.5,300,325,351.35000000000014,383,418.25,466,523,618,777.1499999999992
LSHTM,3,11,2020,27,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,289,All,81,108,135,158.80000000000007,182,204,223,242.60000000000014,266,289,315,340,368,402,438,481,546,627.3999999999996,808.0999999999995
LSHTM,3,11,2020,28,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,279,All,75,103,127,149.80000000000007,172,193,216,233,257,279,301,328,362,400.2999999999997,440.25,492.2000000000003,556,659.0999999999999,832.3499999999981
LSHTM,3,11,2020,29,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,288,All,75,104,129,150,171,193,218,243,266.54999999999995,288,313,343,371,410.2999999999997,449,500,562,652.0999999999999,815
LSHTM,3,11,2020,30,11,2020,London,hospital_inc,EpiSoon,Cases,2.0,318.5,All,76,108,137,166,191,216,240.64999999999986,267,291,318.5,347,381,417,461,509.25,574,654.1500000000001,770.2999999999997,945.3499999999981
LSHTM,3,11,2020,1,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,337,All,78,115,147,177.80000000000007,203,231,256,281,308.54999999999995,337,368,403,440,488,532.25,604,688.1500000000001,798.2999999999997,1065.0999999999995
LSHTM,3,11,2020,2,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,323,All,73,110,138,162,190,213,239,266,293,323,355,390,432.35000000000014,475,522,588,672,796,1024.0999999999995
LSHTM,3,11,2020,3,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,352.5,All,81,115,146,175,203,232,261.64999999999986,290,323,352.5,384,421.39999999999986,463,503.2999999999997,557,636,728,855.0999999999999,1132.0499999999997
LSHTM,3,11,2020,4,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,373,All,79,114,147,178,208,237,267,303,333.54999999999995,373,408,447.39999999999986,482,545,609.25,675.2000000000003,777.1500000000001,923.0999999999999,1196.0999999999995
LSHTM,3,11,2020,5,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,359,All,73,112,146.84999999999997,175,202,234,266,298,328,359,392.45000000000005,438,488,537,606,694,784,925.0999999999999,1208.2499999999986
LSHTM,3,11,2020,6,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,374.5,All,74,109,143,175,204,233,264,298,336,374.5,413,456,499,542,603.25,680.2000000000003,784,952.1999999999998,1269.1499999999992
LSHTM,3,11,2020,7,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,409,All,72,116,153.84999999999997,184,217,252.69999999999993,290,327,367.54999999999995,409,455,503.39999999999986,556,622,692,779.2000000000003,890,1094,1456.0499999999997
LSHTM,3,11,2020,8,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,442.5,All,81,124.90000000000003,157,197,235,273,312.64999999999986,353,395.54999999999995,442.5,495.45000000000005,549,605,670.2999999999997,754,857.2000000000003,998,1194.1,1648.5999999999967
LSHTM,3,11,2020,9,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,420,All,80,117,152,190.80000000000007,228.75,261,298.64999999999986,340.60000000000014,379,420,466,519.3999999999999,578,635.2999999999997,714,806.4000000000005,955.1500000000001,1137.1999999999998,1564.2999999999984
LSHTM,3,11,2020,10,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,455,All,77.95000000000002,121.90000000000003,161,204.80000000000007,242.75,280,323,363,406,455,501.45000000000005,552.3999999999999,606.3500000000001,677,769,873.2000000000003,1026.3000000000002,1260.2999999999997,1748.2999999999984
LSHTM,3,11,2020,11,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,467,All,78.95000000000002,120,164.84999999999997,206.80000000000007,246.75,292,332,375.60000000000014,418,467,515.45,574,636,724,824.75,942,1123.15,1356,1796.1499999999992
LSHTM,3,11,2020,12,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,455,All,73,120,163,197,233,272,314.64999999999986,359.60000000000014,407,455,509.45000000000005,573.3999999999999,642.7000000000003,717.5999999999995,818.25,935.2000000000003,1101,1345.1,1867.749999999996
LSHTM,3,11,2020,13,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,479,All,75,117.90000000000003,155.84999999999997,194,238,287.39999999999986,332,376.60000000000014,425,479,535,606,674.3500000000001,749.2999999999997,836,954.4000000000005,1141.15,1382.099999999999,1927.2999999999984
LSHTM,3,11,2020,14,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,514,All,75,123,169,213,258,304.69999999999993,362.64999999999986,414,463.54999999999995,514,580.45,647,725,821,923,1052,1270,1563.2999999999997,2177.0999999999995
LSHTM,3,11,2020,15,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,546,All,77.95000000000002,129,178,224.80000000000007,276,325.69999999999993,376.64999999999986,432,493,546,619,702.3999999999999,793.3500000000001,890.2999999999997,1010.25,1158,1379.15,1722,2375.199999999999
LSHTM,3,11,2020,16,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,532.5,All,74,123,165.84999999999997,215.80000000000007,264.75,315.69999999999993,361.64999999999986,420,478.54999999999995,532.5,600,676,757.7000000000003,858.2999999999997,970,1133.4000000000005,1344.4500000000003,1700,2441
LSHTM,3,11,2020,17,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,564.5,All,74.95000000000002,124.80000000000007,169,221,270,326.69999999999993,377,443,502,564.5,649,718.3999999999999,820.7000000000003,945,1078.25,1259.2000000000003,1453.4500000000003,1746.2999999999997,2539.2499999999986
LSHTM,3,11,2020,18,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,589,All,73,128.90000000000003,180,228.60000000000014,282,345,406,462,518,589,667.45,755,856,979,1126.25,1315,1550,1961.1,2689.0999999999995
LSHTM,3,11,2020,19,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,589,All,71,125,176.84999999999997,224,275,328,382.64999999999986,450,514,589,660.45,762.3999999999999,864,966.2999999999997,1103,1285.800000000001,1547.9000000000005,1896.1,2767.499999999992
LSHTM,3,11,2020,20,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,600.5,All,69.95000000000002,123.90000000000003,171,228,278.75,334,393.64999999999986,453,522,600.5,687,764.3999999999999,880,996,1118,1313.2000000000003,1557.6000000000004,2003.2999999999997,2812.149999999999
LSHTM,3,11,2020,21,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,653.5,All,75,128,183,236,292,353.69999999999993,420.64999999999986,488.60000000000014,568,653.5,746.45,845,967.7000000000003,1112,1257.75,1510.800000000001,1792.15,2346.2999999999997,3374.4499999999975
LSHTM,3,11,2020,22,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,703.5,All,73.95000000000002,134.90000000000003,189,253.80000000000007,308,377,456,533,616,703.5,806.45,920,1058.3500000000001,1207,1392.25,1610,1941.4500000000003,2469.2,3662.349999999998
LSHTM,3,11,2020,23,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,677,All,75,129,183.84999999999997,240,297.75,361.69999999999993,432.64999999999986,506,592.55,677,765.45,876.5999999999995,1023.0500000000004,1148.8999999999992,1333.25,1563.2000000000003,1902.15,2421.3999999999996,3459.0499999999997
LSHTM,3,11,2020,24,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,720,All,73.95000000000002,129,197,252,314.75,389.39999999999986,470.64999999999986,550,626,720,839.45,953.3999999999999,1110.7000000000003,1259.8999999999992,1453.25,1677.2000000000003,2017.2000000000007,2635.5999999999995,3741.2999999999984
LSHTM,3,11,2020,25,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,762.5,All,72.95000000000002,138.90000000000003,196.84999999999997,259,336,411,489,576.6000000000001,653,762.5,875.45,1007,1142.7000000000003,1318.2999999999997,1522.5,1797.2000000000016,2171.4500000000003,2825.1,4144.249999999987
LSHTM,3,11,2020,26,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,742.5,All,73,134.90000000000003,190.84999999999997,255,319,397.69999999999993,474.64999999999986,560,655,742.5,865,997.3999999999999,1120.3500000000001,1290.5999999999995,1498.25,1771,2207.15,2962.2999999999997,4389.449999999998
LSHTM,3,11,2020,27,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,773.5,All,72,135.90000000000003,186.84999999999997,258,337,408.69999999999993,489,575,675,773.5,878.45,1007.7999999999997,1159,1350.5999999999995,1548.5,1816.2000000000003,2192.15,2925.3999999999996,4274.399999999992
LSHTM,3,11,2020,28,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,837,All,72.95000000000002,133.90000000000003,200,284,356.75,436,521.6499999999999,617.6000000000001,728,837,977.45,1125.3999999999999,1304.3500000000001,1482,1704.25,2041,2549,3295.6999999999994,5101.249999999987
LSHTM,3,11,2020,29,12,2020,London,hospital_inc,EpiSoon,Cases,2.0,881.5,All,74,140.90000000000003,212,288.80000000000007,365.75,456,545,643,757,881.5,1035.45,1186.3999999999999,1373.7000000000003,1571,1835.25,2160.4000000000005,2652.3,3535.2999999999997,5369.449999999998
LSHTM,3,11,2020,3,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2.0,279,All,155,178,195,208.80000000000007,224,235,247,257,268,279,291,302,315,330,345,361,386,414,460.0499999999997
