Group,Creation Day,Creation Month,Creation Year,Day of Value,Month of Value,Year of Value,Geography,ValueType,Model,ModelType,Version,Value,AgeBand,Quantile 0.05,Quantile 0.1,Quantile 0.15,Quantile 0.2,Quantile 0.25,Quantile 0.3,Quantile 0.35,Quantile 0.4,Quantile 0.45,Quantile 0.5,Quantile 0.55,Quantile 0.6,Quantile 0.65,Quantile 0.7,Quantile 0.75,Quantile 0.8,Quantile 0.85,Quantile 0.9,Quantile 0.95
LSHTM,3,11,2020,14,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,116,All,41,52,62,70,78,86,93,100,107,116,124,132,143,152,166,182,201,230,292
LSHTM,3,11,2020,15,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,122,All,45,57,67,75,83,91,98,107,115,122,130,142,153,165,179,196,216,246,301
LSHTM,3,11,2020,16,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,109,All,38,50,57,65,72,79,86,93,100,109,118,126,136,146,160,176,198,226,279
LSHTM,3,11,2020,17,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,156,All,54,70,82,93,104,114,125,135,145,156,167,181,194,210,229,250,281,323,400
LSHTM,3,11,2020,18,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,126,All,44,57,67,76,84,92,100,108,117,126,136,146,157,169,183,204,230,270,330
LSHTM,3,11,2020,19,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,177,All,63,80,93,106,118,130,142,152,165,177,189,204,222,241,262,288,322,380,481
LSHTM,3,11,2020,20,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,157,All,53,69,81,93,104,113,123,134,145,157,170,183,198,216,235,263,296,337,425
LSHTM,3,11,2020,21,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,166,All,55,71,85,97,109,119,131,143,154,166,180,193,209,229,247,275,310,365,450
LSHTM,3,11,2020,22,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,175,All,57,75,90,104,117,127,138,150,162,175,190,206,224,246,268,297,335,391,490
LSHTM,3,11,2020,23,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,158,All,50,64,79,90,101,111,121,133,144,158,172,187,205,224,246,273,315,367,482
LSHTM,3,11,2020,24,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,224,All,70,92,111,126,141,156,172,188,204,224,246,266,289,316,349,386,437,513,654
LSHTM,3,11,2020,25,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,182,All,54,74,89,103,117,130,142,154,168,182,198,214,236,260,290,323,368,436,562
LSHTM,3,11,2020,26,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,258,All,75,104,125,144,162,182,201,218,237,258,279,303,328,363,405,450,514,614,806
LSHTM,3,11,2020,27,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,216,All,65,88,104,122,137,153,170,185,199,216,236,263,289,317,351,394,451,540,700
LSHTM,3,11,2020,28,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,238,All,69,93,114,132,148,164,183,202,218,238,257,279,305,338,370,418,477,562,728
LSHTM,3,11,2020,29,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,251,All,69,96,118,136,155,174,194,215,232,251,274,301,331,362,400,446,521,636,849
LSHTM,3,11,2020,30,11,2020,East of England,hospital_inc,EpiSoon,Cases,2,227,All,60,87,106,124,140,157,172,189,209,227,248,270,296,326,361,409,473,581,772
LSHTM,3,11,2020,1,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,319,All,87,121,150,173,197,221,242,266,291,319,346,380,420,465,521,583,680,815,1102
LSHTM,3,11,2020,2,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,258,All,72,98,118,138,156,176,195,215,237,258,285,315,343,382,432,487,562,675,916
LSHTM,3,11,2020,3,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,364,All,92,134,161,189,221,248,276,302,334,364,403,447,492,538,598,669,776,936,1287
LSHTM,3,11,2020,4,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,321,All,88,120,147,173,196,220,243,270,295,321,355,389,435,482,536,616,712,855,1161
LSHTM,3,11,2020,5,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,343,All,90,125,156,179,202,229,255,286,312,343,375,413,460,510,579,656,759,942,1282
LSHTM,3,11,2020,6,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,366,All,87,126,157,186,212,239,270,298,328,366,400,442,488,538,601,689,797,988,1387
LSHTM,3,11,2020,7,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,331,All,80,112,139,166,190,216,243,268,301,331,366,408,449,496,555,644,752,910,1319
LSHTM,3,11,2020,8,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,458,All,106,156,197,235,270,305,341,378,417,458,506,561,624,703,794,895,1049,1309,1835
LSHTM,3,11,2020,9,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,375,All,91,129,162,194,219,248,275,305,337,375,419,460,511,569,647,735,861,1072,1508
LSHTM,3,11,2020,10,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,529,All,119,170,216,261,301,339,381,426,474,529,588,656,739,837,939,1064,1255,1559,2159
LSHTM,3,11,2020,11,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,465,All,101,149,190,225,259,296,330,370,416,465,518,574,639,719,808,933,1097,1359,1890
LSHTM,3,11,2020,12,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,486,All,107,157,198,233,269,310,350,391,439,486,538,600,678,757,861,1003,1180,1498,2083
LSHTM,3,11,2020,13,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,529,All,116,169,218,256,298,336,382,428,476,529,587,658,739,824,934,1078,1280,1614,2257
LSHTM,3,11,2020,14,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,472,All,99,141,188,229,264,300,337,378,424,472,525,586,650,735,836,979,1148,1464,2137
LSHTM,3,11,2020,15,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,659,All,137,207,257,310,363,416,467,519,580,659,730,813,926,1056,1206,1419,1670,2100,3152
LSHTM,3,11,2020,16,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,528,All,112,168,213,256,297,337,381,424,469,528,587,662,759,855,986,1135,1353,1753,2472
LSHTM,3,11,2020,17,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,754,All,144,226,292,349,405,466,529,596,671,754,837,943,1055,1200,1370,1619,2003,2579,3789
LSHTM,3,11,2020,18,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,650,All,130,191,250,303,358,410,463,516,576,650,739,842,941,1070,1247,1456,1792,2298,3490
LSHTM,3,11,2020,19,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,696,All,127,202,262,314,375,419,481,550,622,696,777,882,987,1153,1334,1558,1899,2440,3647
LSHTM,3,11,2020,20,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,732,All,140,205,273,338,399,457,514,587,659,732,834,943,1060,1196,1396,1638,2015,2598,3984
LSHTM,3,11,2020,21,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,664,All,121,184,240,298,351,398,453,513,586,664,748,856,977,1132,1309,1556,1892,2414,3568
LSHTM,3,11,2020,22,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,947,All,159,253,337,417,501,572,652,740,846,947,1080,1210,1397,1614,1848,2187,2600,3348,5283
LSHTM,3,11,2020,23,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,773,All,135,209,271,335,400,464,526,604,683,773,876,985,1109,1274,1476,1754,2106,2800,4490
LSHTM,3,11,2020,24,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,1087,All,182,288,389,480,570,662,761,860,962,1087,1212,1386,1559,1799,2139,2579,3173,4164,6619
LSHTM,3,11,2020,25,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,955,All,157,248,328,399,485,572,648,746,845,955,1079,1241,1411,1618,1899,2264,2786,3654,5891
LSHTM,3,11,2020,26,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,999,All,160,264,358,440,509,597,688,784,883,999,1133,1280,1470,1695,2003,2418,3024,3946,6107
LSHTM,3,11,2020,27,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,1069,All,166,283,368,454,540,632,732,833,942,1069,1216,1383,1583,1832,2150,2575,3150,4271,6727
LSHTM,3,11,2020,28,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,969,All,140,242,330,407,486,565,658,749,851,969,1103,1270,1451,1698,2005,2408,3050,4002,6188
LSHTM,3,11,2020,29,12,2020,East of England,hospital_inc,EpiSoon,Cases,2,1337,All,203,339,464,584,704,807,924,1045,1193,1337,1496,1714,2000,2321,2711,3338,4224,5742,9038
LSHTM,3,11,2020,3,11,2020,London,hospital_inc,EpiSoon,Cases,2,131,All,68,80,88,95,102,108,114,120,125,131,138,145,153,161,171,180,193,210,240
LSHTM,3,11,2020,4,11,2020,London,hospital_inc,EpiSoon,Cases,2,127,All,64,77,85,92,98,104,110,116,121,127,132,139,146,154,163,174,189,204,230
LSHTM,3,11,2020,5,11,2020,London,hospital_inc,EpiSoon,Cases,2,138,All,68,81,91,99,105,113,119,125,131,138,144,151,159,167,177,187,203,222,256
LSHTM,3,11,2020,6,11,2020,London,hospital_inc,EpiSoon,Cases,2,140,All,71,83,92,101,108,115,121,128,133,140,148,155,163,172,183,197,212,231,265
LSHTM,3,11,2020,7,11,2020,London,hospital_inc,EpiSoon,Cases,2,139,All,67,80,90,99,106,112,119,125,132,139,147,154,163,172,183,195,211,233,271
LSHTM,3,11,2020,8,11,2020,London,hospital_inc,EpiSoon,Cases,2,142,All,69,81,91,98,107,114,121,129,136,142,149,158,166,175,187,200,215,236,268
LSHTM,3,11,2020,9,11,2020,London,hospital_inc,EpiSoon,Cases,2,157,All,73,87,98,107,115,123,131,140,148,157,166,175,183,197,207,221,240,267,309
LSHTM,3,11,2020,10,11,2020,London,hospital_inc,EpiSoon,Cases,2,168,All,76,92,103,113,123,132,142,151,159,168,177,188,198,210,225,242,261,289,332
LSHTM,3,11,2020,11,11,2020,London,hospital_inc,EpiSoon,Cases,2,160,All,70,86,98,107,117,126,136,144,152,160,169,180,191,203,219,237,258,289,343
LSHTM,3,11,2020,12,11,2020,London,hospital_inc,EpiSoon,Cases,2,172,All,75,91,103,114,123,134,143,153,162,172,181,192,205,218,234,250,272,306,360
LSHTM,3,11,2020,13,11,2020,London,hospital_inc,EpiSoon,Cases,2,178,All,76,92,106,117,127,136,147,157,167,178,187,200,213,228,242,263,286,316,364
LSHTM,3,11,2020,14,11,2020,London,hospital_inc,EpiSoon,Cases,2,177,All,74,92,106,116,126,136,146,156,166,177,187,197,210,225,243,264,286,321,373
LSHTM,3,11,2020,15,11,2020,London,hospital_inc,EpiSoon,Cases,2,181,All,72,90,103,116,128,140,150,160,171,181,191,203,216,232,249,269,294,328,385
LSHTM,3,11,2020,16,11,2020,London,hospital_inc,EpiSoon,Cases,2,198,All,76,93,109,123,135,148,160,173,185,198,211,226,241,260,281,303,327,373,443
LSHTM,3,11,2020,17,11,2020,London,hospital_inc,EpiSoon,Cases,2,209,All,80,100,116,131,145,156,169,182,196,209,223,238,255,273,295,322,356,403,488
LSHTM,3,11,2020,18,11,2020,London,hospital_inc,EpiSoon,Cases,2,205,All,75,95,112,127,139,155,166,179,193,205,219,237,253,271,292,318,350,396,478
LSHTM,3,11,2020,19,11,2020,London,hospital_inc,EpiSoon,Cases,2,215,All,75,99,116,130,144,158,173,186,200,215,231,248,265,285,311,340,383,430,522
LSHTM,3,11,2020,20,11,2020,London,hospital_inc,EpiSoon,Cases,2,225,All,78,100,119,136,152,166,180,194,209,225,241,260,281,308,334,365,402,456,547
LSHTM,3,11,2020,21,11,2020,London,hospital_inc,EpiSoon,Cases,2,222,All,74,97,116,132,151,165,178,193,207,222,238,256,274,297,325,358,399,460,576
LSHTM,3,11,2020,22,11,2020,London,hospital_inc,EpiSoon,Cases,2,226,All,73,98,116,135,150,165,179,195,209,226,243,259,281,304,329,364,410,469,576
LSHTM,3,11,2020,23,11,2020,London,hospital_inc,EpiSoon,Cases,2,252,All,75,103,123,142,159,178,196,214,233,252,274,294,318,343,369,407,458,524,654
LSHTM,3,11,2020,24,11,2020,London,hospital_inc,EpiSoon,Cases,2,265,All,81,110,132,152,169,186,205,223,244,265,291,315,344,370,406,450,500,580,697
LSHTM,3,11,2020,25,11,2020,London,hospital_inc,EpiSoon,Cases,2,258,All,74,104,125,143,163,181,200,218,238,258,283,305,326,352,387,434,485,562,703
LSHTM,3,11,2020,26,11,2020,London,hospital_inc,EpiSoon,Cases,2,276,All,78,105,132,149,168,188,210,230,255,276,300,325,351,383,418,466,523,618,777
LSHTM,3,11,2020,27,11,2020,London,hospital_inc,EpiSoon,Cases,2,289,All,81,108,135,158,182,204,223,242,266,289,315,340,368,402,438,481,546,627,808
LSHTM,3,11,2020,28,11,2020,London,hospital_inc,EpiSoon,Cases,2,279,All,75,103,127,149,172,193,216,233,257,279,301,328,362,400,440,492,556,659,832
LSHTM,3,11,2020,29,11,2020,London,hospital_inc,EpiSoon,Cases,2,288,All,75,104,129,150,171,193,218,243,266,288,313,343,371,410,449,500,562,652,815
LSHTM,3,11,2020,30,11,2020,London,hospital_inc,EpiSoon,Cases,2,318,All,76,108,137,166,191,216,240,267,291,318,347,381,417,461,509,574,654,770,945
LSHTM,3,11,2020,1,12,2020,London,hospital_inc,EpiSoon,Cases,2,337,All,78,115,147,177,203,231,256,281,308,337,368,403,440,488,532,604,688,798,1065
LSHTM,3,11,2020,2,12,2020,London,hospital_inc,EpiSoon,Cases,2,323,All,73,110,138,162,190,213,239,266,293,323,355,390,432,475,522,588,672,796,1024
LSHTM,3,11,2020,3,12,2020,London,hospital_inc,EpiSoon,Cases,2,352,All,81,115,146,175,203,232,261,290,323,352,384,421,463,503,557,636,728,855,1132
LSHTM,3,11,2020,4,12,2020,London,hospital_inc,EpiSoon,Cases,2,373,All,79,114,147,178,208,237,267,303,333,373,408,447,482,545,609,675,777,923,1196
LSHTM,3,11,2020,5,12,2020,London,hospital_inc,EpiSoon,Cases,2,359,All,73,112,146,175,202,234,266,298,328,359,392,438,488,537,606,694,784,925,1208
LSHTM,3,11,2020,6,12,2020,London,hospital_inc,EpiSoon,Cases,2,374,All,74,109,143,175,204,233,264,298,336,374,413,456,499,542,603,680,784,952,1269
LSHTM,3,11,2020,7,12,2020,London,hospital_inc,EpiSoon,Cases,2,409,All,72,116,153,184,217,252,290,327,367,409,455,503,556,622,692,779,890,1094,1456
LSHTM,3,11,2020,8,12,2020,London,hospital_inc,EpiSoon,Cases,2,442,All,81,124,157,197,235,273,312,353,395,442,495,549,605,670,754,857,998,1194,1648
LSHTM,3,11,2020,9,12,2020,London,hospital_inc,EpiSoon,Cases,2,420,All,80,117,152,190,228,261,298,340,379,420,466,519,578,635,714,806,955,1137,1564
LSHTM,3,11,2020,10,12,2020,London,hospital_inc,EpiSoon,Cases,2,455,All,77,121,161,204,242,280,323,363,406,455,501,552,606,677,769,873,1026,1260,1748
LSHTM,3,11,2020,11,12,2020,London,hospital_inc,EpiSoon,Cases,2,467,All,78,120,164,206,246,292,332,375,418,467,515,574,636,724,824,942,1123,1356,1796
LSHTM,3,11,2020,12,12,2020,London,hospital_inc,EpiSoon,Cases,2,455,All,73,120,163,197,233,272,314,359,407,455,509,573,642,717,818,935,1101,1345,1867
LSHTM,3,11,2020,13,12,2020,London,hospital_inc,EpiSoon,Cases,2,479,All,75,117,155,194,238,287,332,376,425,479,535,606,674,749,836,954,1141,1382,1927
LSHTM,3,11,2020,14,12,2020,London,hospital_inc,EpiSoon,Cases,2,514,All,75,123,169,213,258,304,362,414,463,514,580,647,725,821,923,1052,1270,1563,2177
LSHTM,3,11,2020,15,12,2020,London,hospital_inc,EpiSoon,Cases,2,546,All,77,129,178,224,276,325,376,432,493,546,619,702,793,890,1010,1158,1379,1722,2375
LSHTM,3,11,2020,16,12,2020,London,hospital_inc,EpiSoon,Cases,2,532,All,74,123,165,215,264,315,361,420,478,532,600,676,757,858,970,1133,1344,1700,2441
LSHTM,3,11,2020,17,12,2020,London,hospital_inc,EpiSoon,Cases,2,564,All,74,124,169,221,270,326,377,443,502,564,649,718,820,945,1078,1259,1453,1746,2539
LSHTM,3,11,2020,18,12,2020,London,hospital_inc,EpiSoon,Cases,2,589,All,73,128,180,228,282,345,406,462,518,589,667,755,856,979,1126,1315,1550,1961,2689
LSHTM,3,11,2020,19,12,2020,London,hospital_inc,EpiSoon,Cases,2,589,All,71,125,176,224,275,328,382,450,514,589,660,762,864,966,1103,1285,1547,1896,2767
LSHTM,3,11,2020,20,12,2020,London,hospital_inc,EpiSoon,Cases,2,600,All,69,123,171,228,278,334,393,453,522,600,687,764,880,996,1118,1313,1557,2003,2812
LSHTM,3,11,2020,21,12,2020,London,hospital_inc,EpiSoon,Cases,2,653,All,75,128,183,236,292,353,420,488,568,653,746,845,967,1112,1257,1510,1792,2346,3374
LSHTM,3,11,2020,22,12,2020,London,hospital_inc,EpiSoon,Cases,2,703,All,73,134,189,253,308,377,456,533,616,703,806,920,1058,1207,1392,1610,1941,2469,3662
LSHTM,3,11,2020,23,12,2020,London,hospital_inc,EpiSoon,Cases,2,677,All,75,129,183,240,297,361,432,506,592,677,765,876,1023,1148,1333,1563,1902,2421,3459
LSHTM,3,11,2020,24,12,2020,London,hospital_inc,EpiSoon,Cases,2,720,All,73,129,197,252,314,389,470,550,626,720,839,953,1110,1259,1453,1677,2017,2635,3741
LSHTM,3,11,2020,25,12,2020,London,hospital_inc,EpiSoon,Cases,2,762,All,72,138,196,259,336,411,489,576,653,762,875,1007,1142,1318,1522,1797,2171,2825,4144
LSHTM,3,11,2020,26,12,2020,London,hospital_inc,EpiSoon,Cases,2,742,All,73,134,190,255,319,397,474,560,655,742,865,997,1120,1290,1498,1771,2207,2962,4389
LSHTM,3,11,2020,27,12,2020,London,hospital_inc,EpiSoon,Cases,2,773,All,72,135,186,258,337,408,489,575,675,773,878,1007,1159,1350,1548,1816,2192,2925,4274
LSHTM,3,11,2020,28,12,2020,London,hospital_inc,EpiSoon,Cases,2,837,All,72,133,200,284,356,436,521,617,728,837,977,1125,1304,1482,1704,2041,2549,3295,5101
LSHTM,3,11,2020,29,12,2020,London,hospital_inc,EpiSoon,Cases,2,881,All,74,140,212,288,365,456,545,643,757,881,1035,1186,1373,1571,1835,2160,2652,3535,5369
LSHTM,3,11,2020,3,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,279,All,155,178,195,208,224,235,247,257,268,279,291,302,315,330,345,361,386,414,460
LSHTM,3,11,2020,4,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,323,All,176,201,221,240,255,268,282,296,310,323,337,351,366,381,399,421,447,484,543
LSHTM,3,11,2020,5,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,297,All,160,185,203,218,232,246,260,273,285,297,308,321,337,352,370,390,417,451,515
LSHTM,3,11,2020,6,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,331,All,172,200,222,237,252,269,283,297,312,331,343,357,371,390,410,434,461,498,554
LSHTM,3,11,2020,7,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,314,All,164,192,210,226,241,257,270,284,298,314,328,342,358,374,392,413,441,482,543
LSHTM,3,11,2020,8,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,281,All,148,174,190,206,218,232,246,258,269,281,292,306,320,337,355,376,405,440,494
LSHTM,3,11,2020,9,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,347,All,179,206,226,249,268,285,301,317,333,347,361,379,397,417,441,469,502,547,620
LSHTM,3,11,2020,10,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,384,All,188,225,251,274,294,312,331,347,365,384,403,422,443,466,491,523,556,607,686
LSHTM,3,11,2020,11,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,436,All,212,251,282,308,333,354,374,394,417,436,457,480,505,534,563,603,645,700,800
LSHTM,3,11,2020,12,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,398,All,198,231,261,281,303,323,345,362,381,398,420,441,462,489,516,549,587,648,735
LSHTM,3,11,2020,13,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,441,All,208,250,279,302,325,352,375,397,418,441,468,490,516,542,578,613,659,725,837
LSHTM,3,11,2020,14,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,430,All,199,239,267,291,318,344,367,387,409,430,451,473,496,523,556,593,646,705,812
LSHTM,3,11,2020,15,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,379,All,179,210,235,261,283,302,322,342,362,379,401,422,447,474,506,537,580,653,743
LSHTM,3,11,2020,16,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,469,All,203,246,287,317,343,370,396,421,447,469,496,524,554,585,624,673,723,791,925
LSHTM,3,11,2020,17,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,512,All,215,263,301,336,364,397,427,454,482,512,544,576,603,641,680,726,794,885,1051
LSHTM,3,11,2020,18,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,593,All,247,314,360,398,431,462,492,527,562,593,631,669,710,759,802,857,925,1023,1190
LSHTM,3,11,2020,19,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,552,All,229,287,330,368,402,434,464,492,521,552,579,613,647,690,736,785,852,944,1142
LSHTM,3,11,2020,20,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,599,All,236,296,349,392,432,466,504,535,567,599,639,679,724,772,835,899,975,1081,1264
LSHTM,3,11,2020,21,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,582,All,227,286,330,369,407,442,477,514,550,582,620,659,700,744,797,863,923,1033,1218
LSHTM,3,11,2020,22,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,519,All,202,254,296,335,367,400,432,458,489,519,550,584,622,662,704,762,844,940,1117
LSHTM,3,11,2020,23,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,651,All,231,304,359,407,447,489,527,567,609,651,692,731,787,839,898,957,1063,1194,1397
LSHTM,3,11,2020,24,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,691,All,252,329,395,445,485,523,567,601,648,691,747,793,843,905,973,1060,1180,1311,1597
LSHTM,3,11,2020,25,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,812,All,279,363,443,505,556,607,655,708,761,812,858,912,981,1055,1129,1229,1350,1529,1825
LSHTM,3,11,2020,26,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,756,All,257,339,407,462,514,563,607,658,704,756,800,860,915,981,1056,1139,1263,1458,1742
LSHTM,3,11,2020,27,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,817,All,263,350,418,484,542,604,660,716,769,817,874,936,1008,1089,1168,1277,1403,1588,1911
LSHTM,3,11,2020,28,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,791,All,247,340,406,466,527,581,636,688,737,791,839,895,957,1034,1125,1236,1373,1552,1863
LSHTM,3,11,2020,29,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,711,All,222,305,371,433,485,528,573,617,666,711,759,807,864,932,999,1087,1207,1369,1663
LSHTM,3,11,2020,30,11,2020,Midlands,hospital_inc,EpiSoon,Cases,2,881,All,271,364,432,501,572,630,696,763,823,881,942,1008,1084,1169,1277,1389,1539,1766,2155
LSHTM,3,11,2020,1,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,962,All,287,392,489,564,633,694,764,830,885,962,1027,1107,1188,1281,1402,1541,1712,1929,2416
LSHTM,3,11,2020,2,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,1113,All,310,441,540,634,717,806,886,967,1038,1113,1199,1285,1388,1500,1625,1768,1986,2238,2761
LSHTM,3,11,2020,3,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,1042,All,279,404,499,591,672,746,818,893,965,1042,1131,1211,1305,1403,1514,1638,1831,2126,2725
LSHTM,3,11,2020,4,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,1132,All,288,419,529,627,711,798,877,958,1046,1132,1234,1332,1425,1555,1691,1844,2045,2314,2898
LSHTM,3,11,2020,5,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,1097,All,286,409,511,607,692,770,853,932,1017,1097,1185,1285,1389,1510,1626,1799,1977,2253,2776
LSHTM,3,11,2020,6,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,984,All,249,350,443,531,613,690,766,846,911,984,1057,1133,1221,1334,1453,1594,1781,2094,2638
LSHTM,3,11,2020,7,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,1216,All,282,416,531,633,735,828,937,1041,1132,1216,1320,1422,1542,1662,1825,2015,2268,2708,3448
LSHTM,3,11,2020,8,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,1356,All,307,445,570,703,807,910,1029,1137,1248,1356,1459,1572,1695,1843,1995,2208,2475,2874,3703
LSHTM,3,11,2020,9,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,1539,All,337,508,659,792,931,1059,1177,1310,1439,1539,1661,1789,1939,2132,2328,2559,2830,3290,4269
LSHTM,3,11,2020,10,12,2020,Midlands,hospital_inc,EpiSoon,Cases,2,1424,All,301,465,597,728,852,977,1079,1180,1297,1424,1540,1663,1797,1967,2154,2391,2710,3103,3994
